customer_id,age,gender,region,senior_citizen,partner,tenure_months,contract_type,payment_method,internet_service,monthly_charges,total_charges,avg_monthly_calls,data_usage_gb,support_tickets,streaming_tv,tech_support,online_backup,churn
CUST819114,25,Male,North,0,0,23,Two Year,Bank Transfer,Fiber Optic,78.79,1890.8,43,9.48,0,0,0,1,0
CUST216695,44,Other,West,0,0,36,Two Year,Electronic Check,Fiber Optic,65.43,2257.79,43,11.87,1,1,0,0,0
CUST876714,26,Female,South,0,1,13,Two Year,Mailed Check,None,103.62,1389.73,43,16.38,2,0,0,1,0
CUST138547,54,Female,South,0,1,41,Month-to-Month,Mailed Check,Fiber Optic,65.61,,52,0.35,1,1,0,0,0
CUST861740,50,Male,South,0,1,29,Two Year,Mailed Check,Fiber Optic,75.48,2150.0,42,7.75,1,1,0,1,0
CUST557142,68,Female,East,1,0,18,Two Year,Electronic Check,None,104.3,1827.75,49,4.15,1,1,0,0,0
CUST642385,59,Female,South,0,1,6,Month-to-Month,Electronic Check,Fiber Optic,56.74,238.95,53,21.55,2,0,1,0,0
CUST689191,61,Female,North,1,1,10,One Year,Bank Transfer,Fiber Optic,54.16,573.71,32,0.45,2,0,0,1,0
CUST112677,41,Female,West,0,1,29,Month-to-Month,Mailed Check,DSL,100.66,2851.3,48,2.78,3,1,0,1,0
CUST380255,32,Male,West,0,1,16,Two Year,Credit Card,Fiber Optic,26.02,431.84,44,4.55,2,1,1,0,0
CUST007565,71,Female,East,1,1,66,One Year,Electronic Check,DSL,58.51,3807.21,45,0.97,1,0,1,0,0
CUST492123,49,Female,East,0,0,8,Two Year,Credit Card,None,57.89,403.4,44,6.04,0,1,1,1,0
CUST709461,49,Male,North,0,0,2,Month-to-Month,Mailed Check,DSL,43.89,90.3,57,16.34,2,0,1,0,0
CUST811166,41,Male,South,0,1,26,Month-to-Month,Mailed Check,DSL,78.21,2095.98,44,2.86,2,1,0,0,0
CUST695499,58,Female,East,0,0,65,Two Year,Electronic Check,DSL,50.75,3260.2,29,16.85,1,1,1,1,0
CUST371287,69,Female,West,1,1,13,Month-to-Month,Electronic Check,DSL,67.63,876.28,39,9.04,0,0,1,1,1
CUST663723,66,Other,East,1,1,31,Month-to-Month,Bank Transfer,Fiber Optic,41.68,1297.32,54,5.07,0,1,1,1,0
CUST535642,66,Female,East,1,1,7,One Year,Credit Card,Fiber Optic,72.14,501.02,53,5.52,1,0,0,0,0
CUST158690,75,Male,South,1,1,24,Two Year,Bank Transfer,None,116.99,2823.3,51,1.48,5,1,1,1,1
CUST117948,69,Male,East,1,0,46,Month-to-Month,Bank Transfer,DSL,63.69,2930.57,36,3.45,1,1,0,1,0
CUST235939,29,Male,North,0,0,60,Month-to-Month,Credit Card,DSL,64.75,3797.99,46,15.77,1,0,0,0,0
CUST077408,56,Male,West,0,1,3,One Year,Mailed Check,Fiber Optic,35.32,171.19,43,23.83,3,0,1,1,0
CUST559321,19,Male,South,0,0,13,Month-to-Month,Credit Card,DSL,86.06,,34,3.7,0,1,0,1,1
CUST346332,20,Male,West,0,1,30,Month-to-Month,Mailed Check,None,62.84,1874.61,45,10.66,1,0,0,0,1
CUST482611,66,Male,North,1,1,1,Two Year,Bank Transfer,Fiber Optic,74.82,24.85,49,0.42,4,1,0,1,0
CUST380960,54,Female,North,0,0,35,One Year,Mailed Check,Fiber Optic,88.73,3087.27,42,0.97,1,1,1,0,0
CUST186971,66,Male,East,1,0,22,Two Year,Mailed Check,DSL,60.47,1374.13,42,40.01,1,0,0,1,0
CUST764696,73,Female,East,1,1,10,Month-to-Month,Mailed Check,DSL,90.52,838.69,62,27.22,1,1,0,0,1
CUST220856,34,Female,East,0,1,50,One Year,Credit Card,Fiber Optic,92.16,4565.89,38,1.02,1,0,0,0,0
CUST167403,66,Male,West,1,0,10,Two Year,Mailed Check,Fiber Optic,73.5,730.69,50,20.73,1,1,0,1,0
CUST997866,19,Male,North,0,1,72,One Year,Credit Card,None,69.99,4958.63,36,1.3,1,0,0,0,0
CUST395749,19,Male,South,0,1,50,Month-to-Month,Electronic Check,Fiber Optic,65.7,3236.31,48,21.16,1,1,0,1,0
CUST108906,45,Male,East,0,1,36,Two Year,Electronic Check,Fiber Optic,79.04,2831.69,45,29.37,3,1,1,0,0
CUST686355,71,Female,West,1,0,1,One Year,Bank Transfer,None,77.92,0.0,57,1.99,6,1,0,1,0
CUST939857,40,Male,East,0,0,70,Two Year,Bank Transfer,DSL,29.25,2035.26,49,1.91,1,1,1,1,0
CUST297756,54,Male,North,0,1,46,Month-to-Month,Credit Card,Fiber Optic,48.21,2151.81,39,31.34,0,0,1,1,0
CUST184717,49,Male,South,0,1,7,One Year,Mailed Check,DSL,88.93,681.67,53,4.3,3,0,0,0,0
CUST016086,50,Other,North,0,0,14,Two Year,Mailed Check,Fiber Optic,71.2,969.13,48,7.68,2,1,0,0,0
CUST030300,18,Female,West,0,1,9,One Year,Electronic Check,Fiber Optic,59.57,573.05,43,4.36,2,0,0,1,0
CUST807693,36,Female,East,0,1,72,Month-to-Month,Credit Card,Fiber Optic,109.05,7870.71,37,16.6,1,0,0,0,0
CUST813752,19,Male,North,0,0,57,Month-to-Month,Mailed Check,DSL,85.3,4822.64,47,2.85,0,0,0,1,0
CUST828491,70,Female,West,1,1,72,Month-to-Month,Mailed Check,Fiber Optic,92.0,6641.29,42,8.18,1,1,1,0,0
CUST266224,61,Female,East,1,1,46,Month-to-Month,Credit Card,None,59.48,,45,22.8,3,1,0,1,0
CUST813393,43,Female,South,0,0,18,One Year,Bank Transfer,None,74.64,1345.95,37,34.3,1,1,0,1,0
CUST227523,49,Other,North,0,0,6,Month-to-Month,Credit Card,Fiber Optic,62.96,360.03,31,5.22,1,0,0,0,0
CUST373384,23,Male,East,0,1,6,Month-to-Month,Credit Card,DSL,39.12,253.76,43,1.45,3,1,0,1,1
CUST938423,49,Female,East,0,0,4,Month-to-Month,Mailed Check,None,69.92,303.9,37,19.91,4,1,1,1,0
CUST164503,72,Female,East,1,0,23,Month-to-Month,Electronic Check,None,63.56,1443.39,36,1.41,1,0,1,1,0
CUST895369,21,Male,East,0,1,72,One Year,Mailed Check,DSL,63.14,4401.02,33,18.13,1,0,1,1,0
CUST506639,72,Male,North,1,1,72,One Year,Mailed Check,DSL,89.77,6418.74,46,14.02,1,0,1,1,0
CUST437955,28,Other,East,0,1,10,Two Year,Mailed Check,None,62.23,557.09,52,10.34,2,0,1,0,0
CUST599038,73,Male,West,1,1,35,Month-to-Month,Credit Card,None,66.75,2335.13,58,33.66,1,1,0,1,1
CUST814064,34,Female,North,0,0,27,One Year,Credit Card,DSL,67.97,1893.98,46,4.67,2,1,0,0,0
CUST818661,55,Other,East,0,0,20,Month-to-Month,Mailed Check,None,77.57,1575.72,55,1.18,0,0,0,1,0
CUST758432,41,Female,North,0,0,32,Month-to-Month,Mailed Check,Fiber Optic,72.45,2293.53,52,47.95,0,0,1,0,0
CUST856706,22,Male,West,0,0,13,One Year,Electronic Check,None,82.17,1081.37,54,6.98,2,1,1,0,0
CUST934635,69,Female,West,1,1,72,Two Year,Bank Transfer,Fiber Optic,32.92,2369.31,50,6.82,2,0,0,0,0
CUST992635,51,Male,North,0,1,36,Month-to-Month,Mailed Check,Fiber Optic,68.61,2495.83,40,1.13,3,0,1,1,1
CUST663841,23,Female,East,0,1,42,Month-to-Month,Credit Card,DSL,62.2,2641.09,46,16.33,4,1,1,1,1
CUST809281,39,Male,East,0,0,8,One Year,Bank Transfer,None,32.09,321.85,45,15.28,3,0,0,0,1
CUST815901,28,Female,West,0,0,5,One Year,Bank Transfer,Fiber Optic,28.93,137.69,49,1.88,2,0,1,1,0
CUST181782,65,Female,East,1,1,15,Month-to-Month,Electronic Check,Fiber Optic,49.3,649.65,40,3.2,3,0,1,1,0
CUST661970,33,Female,West,0,1,43,One Year,Bank Transfer,DSL,48.7,2028.03,38,0.2,1,1,1,0,0
CUST245773,50,Female,East,0,0,72,Two Year,Mailed Check,Fiber Optic,59.02,4250.26,44,26.46,1,1,0,1,0
CUST674384,26,Female,West,0,1,16,Month-to-Month,Mailed Check,Fiber Optic,68.2,1077.82,43,3.36,1,0,0,1,0
CUST222452,23,Female,South,0,0,44,Month-to-Month,Credit Card,DSL,77.35,3439.61,45,31.41,4,1,1,0,1
CUST335883,33,Male,East,0,0,19,Month-to-Month,Mailed Check,DSL,34.05,698.78,51,10.16,2,1,0,1,1
CUST395847,46,Female,East,0,1,10,One Year,Mailed Check,DSL,42.42,425.96,42,6.65,1,0,1,0,0
CUST356428,20,Male,East,0,0,40,Month-to-Month,Electronic Check,Fiber Optic,43.26,1668.01,59,0.09,3,1,1,1,0
CUST718736,37,Female,North,0,1,48,Two Year,Bank Transfer,Fiber Optic,62.03,3005.34,40,1.16,2,0,1,1,0
CUST409863,53,Male,East,0,0,6,One Year,Electronic Check,DSL,65.7,408.17,47,2.07,2,1,0,0,1
CUST210261,36,Male,North,0,0,10,Month-to-Month,Bank Transfer,DSL,89.98,931.51,41,1.34,0,1,0,0,0
CUST850707,43,Female,North,0,0,20,Month-to-Month,Electronic Check,Fiber Optic,42.07,805.23,40,3.55,0,0,0,0,0
CUST454792,20,Male,West,0,1,6,One Year,Credit Card,DSL,84.38,655.33,48,2.02,1,1,0,1,0
CUST872810,36,Male,North,0,1,72,Month-to-Month,Electronic Check,Fiber Optic,27.98,1927.02,42,13.08,0,1,0,1,0
CUST536196,37,Female,North,0,1,26,Two Year,Electronic Check,Fiber Optic,65.48,,42,4.23,2,1,1,0,0
CUST014282,49,Female,South,0,1,3,Month-to-Month,Credit Card,Fiber Optic,78.79,,48,15.2,0,1,0,1,1
CUST208505,24,Female,East,0,1,6,Month-to-Month,Mailed Check,Fiber Optic,80.83,526.35,40,1.75,1,1,0,0,1
CUST151285,69,Male,North,1,0,72,One Year,Mailed Check,DSL,107.28,7724.93,44,2.82,0,1,1,1,0
CUST001406,58,Female,East,0,0,40,Month-to-Month,Credit Card,DSL,120.0,4831.06,52,18.58,1,1,0,1,0
CUST695336,50,Male,North,0,0,39,One Year,Credit Card,Fiber Optic,75.13,2975.52,53,12.06,1,1,1,0,0
CUST710301,57,Female,West,0,0,2,Month-to-Month,Electronic Check,None,32.04,69.49,38,,1,0,1,1,0
CUST241179,56,Female,South,0,1,67,One Year,Credit Card,Fiber Optic,120.0,8051.43,36,,2,1,1,0,0
CUST944155,35,Female,North,0,0,17,One Year,Credit Card,DSL,93.55,1622.46,48,17.25,2,1,1,0,0
CUST396747,57,Male,East,0,0,32,One Year,Bank Transfer,Fiber Optic,90.76,2905.32,50,9.65,2,0,0,0,1
CUST284719,18,Male,West,0,0,72,One Year,Bank Transfer,None,54.32,3977.86,43,5.04,1,1,1,1,0
CUST151959,28,Male,East,0,0,3,Month-to-Month,Mailed Check,Fiber Optic,61.95,235.73,49,1.18,0,0,1,0,1
CUST995672,45,Male,West,0,1,19,Month-to-Month,Credit Card,None,44.37,827.63,55,5.32,3,1,1,1,0
CUST328389,74,Male,South,1,1,1,Month-to-Month,Electronic Check,DSL,81.81,45.89,39,4.68,1,0,1,0,0
CUST450106,42,Female,West,0,0,20,Month-to-Month,Mailed Check,Fiber Optic,53.41,1106.89,45,0.98,1,0,1,0,0
CUST279372,67,Male,East,1,0,8,Two Year,Mailed Check,Fiber Optic,82.96,668.01,43,18.38,2,0,0,0,0
CUST752859,40,Female,East,0,0,72,Month-to-Month,Mailed Check,Fiber Optic,46.5,3318.7,37,6.44,1,0,0,0,0
CUST732464,48,Male,North,0,1,15,One Year,Credit Card,Fiber Optic,88.76,1307.43,44,26.43,0,1,0,0,0
CUST937325,47,Female,West,0,0,30,Month-to-Month,Credit Card,Fiber Optic,72.07,2194.51,44,2.06,0,1,0,1,1
CUST365041,59,Female,East,0,1,59,One Year,Electronic Check,Fiber Optic,96.79,5687.3,36,4.59,1,0,1,0,0
CUST603970,52,Male,North,0,1,72,Two Year,Electronic Check,None,117.79,8552.93,33,3.93,2,1,0,1,0
CUST779028,24,Male,South,0,0,21,Month-to-Month,Mailed Check,DSL,72.08,,34,24.04,2,0,1,1,0
CUST429024,33,Female,East,0,0,18,Two Year,Credit Card,Fiber Optic,99.13,1759.28,43,8.5,3,1,0,1,0
CUST673280,43,Male,North,0,0,2,Month-to-Month,Electronic Check,None,99.25,151.98,47,1.84,2,0,0,0,0
CUST874226,65,Female,East,1,1,1,Month-to-Month,Bank Transfer,DSL,64.47,3.52,38,5.31,3,1,0,0,0
CUST526123,74,Female,West,1,1,28,One Year,Bank Transfer,Fiber Optic,71.5,1962.29,48,34.41,2,1,0,0,0
CUST644483,69,Female,North,1,1,2,Month-to-Month,Mailed Check,DSL,71.78,118.13,45,9.62,0,1,0,1,1
CUST751020,66,Male,West,1,1,14,Two Year,Bank Transfer,DSL,54.09,736.3,56,0.45,1,0,1,1,0
CUST986712,19,Female,South,0,1,1,Month-to-Month,Mailed Check,None,54.32,0.0,47,0.72,2,1,0,0,0
CUST013521,18,Female,West,0,1,28,Two Year,Credit Card,Fiber Optic,95.62,2617.61,57,3.23,2,1,0,0,0
CUST202068,65,Female,North,1,0,16,Month-to-Month,Mailed Check,Fiber Optic,47.24,764.89,44,11.65,1,0,0,1,0
CUST731762,29,Male,East,0,0,4,One Year,Mailed Check,DSL,61.27,209.94,45,3.38,3,0,1,0,0
CUST658813,22,Female,North,0,0,10,Two Year,Credit Card,DSL,56.83,620.4,53,22.77,1,0,0,1,1
CUST250921,54,Female,West,0,1,25,Month-to-Month,Electronic Check,None,76.51,1900.59,47,11.91,1,0,0,0,0
CUST940451,49,Female,West,0,0,32,Month-to-Month,Electronic Check,Fiber Optic,120.0,3869.62,49,4.29,1,0,0,0,0
CUST379239,72,Male,East,1,1,18,Two Year,Electronic Check,DSL,60.26,1066.15,42,6.01,1,0,1,1,0
CUST539176,26,Female,South,0,0,48,Month-to-Month,Electronic Check,None,28.96,1436.01,48,5.64,2,0,1,0,0
CUST723087,58,Male,North,0,1,3,One Year,Mailed Check,Fiber Optic,67.65,86.28,44,4.53,1,0,1,0,0
CUST095952,52,Female,East,0,0,2,Two Year,Electronic Check,Fiber Optic,40.68,86.69,46,11.93,0,0,1,1,0
CUST350768,36,Female,East,0,0,1,One Year,Bank Transfer,Fiber Optic,71.42,147.95,48,2.7,1,0,1,1,0
CUST796285,65,Female,East,1,1,23,Month-to-Month,Bank Transfer,DSL,45.95,984.01,41,4.15,1,1,1,0,0
CUST091730,33,Female,North,0,0,36,Month-to-Month,Electronic Check,Fiber Optic,69.08,2524.39,44,1.07,0,0,1,1,0
CUST566932,20,Male,North,0,1,4,Month-to-Month,Bank Transfer,Fiber Optic,35.16,160.22,51,5.66,3,1,0,0,1
CUST721507,37,Other,North,0,0,30,Month-to-Month,Bank Transfer,DSL,58.35,1679.27,43,0.8,3,1,1,0,1
CUST279862,41,Male,South,0,0,19,Month-to-Month,Credit Card,Fiber Optic,40.18,780.78,43,0.22,4,0,1,0,1
CUST455946,71,Female,East,1,1,72,Two Year,Credit Card,DSL,96.33,6952.88,46,,2,1,1,0,0
CUST672657,73,Female,West,1,1,37,Month-to-Month,Electronic Check,Fiber Optic,46.9,1730.56,47,2.13,0,0,0,1,0
CUST912301,50,Female,West,0,0,32,Two Year,Mailed Check,DSL,78.86,2580.62,45,0.43,3,1,0,0,0
CUST074201,41,Male,East,0,1,25,Two Year,Mailed Check,None,418.69,10517.47,33,0.85,1,1,0,0,0
CUST319660,69,Female,West,1,1,72,Two Year,Credit Card,None,69.97,5078.79,49,2.67,2,0,1,1,0
CUST426833,28,Female,South,0,1,72,Month-to-Month,Credit Card,DSL,74.33,5421.49,51,15.31,2,1,0,0,0
CUST563818,66,Male,South,1,0,23,One Year,Mailed Check,None,80.07,1801.12,39,0.14,1,1,0,1,0
CUST701236,25,Female,North,0,0,18,Month-to-Month,Electronic Check,Fiber Optic,97.65,1731.62,40,15.56,1,1,1,0,1
CUST467915,53,Male,North,0,1,18,Month-to-Month,Mailed Check,Fiber Optic,88.33,1557.05,40,10.91,3,0,0,1,0
CUST759146,55,Male,North,0,1,16,One Year,Mailed Check,Fiber Optic,103.15,,46,8.66,0,0,1,1,1
CUST360292,57,Male,North,0,1,22,Two Year,Bank Transfer,DSL,38.4,820.19,46,28.8,2,1,1,0,0
CUST128709,37,Male,North,0,0,9,Month-to-Month,Mailed Check,DSL,31.46,276.39,46,21.23,1,1,1,1,0
CUST488927,52,Female,West,0,0,72,Month-to-Month,Credit Card,DSL,106.43,7643.65,56,6.51,1,1,0,0,0
CUST263879,65,Male,West,1,1,20,Month-to-Month,Electronic Check,Fiber Optic,79.06,1526.86,47,0.08,3,1,0,1,1
CUST517910,42,Male,North,0,0,55,Two Year,Mailed Check,DSL,38.4,2151.67,47,14.88,3,0,1,1,0
CUST111672,52,Male,South,0,0,19,Two Year,Bank Transfer,Fiber Optic,58.01,1058.43,47,0.59,3,0,1,1,0
CUST596629,42,Female,West,0,0,38,Month-to-Month,Credit Card,DSL,78.43,3058.89,32,3.91,1,0,1,0,0
CUST220422,46,Female,South,0,1,12,Month-to-Month,Credit Card,Fiber Optic,63.82,806.22,40,8.15,2,1,1,0,0
CUST638590,35,Male,South,0,0,29,Two Year,Bank Transfer,DSL,80.31,2270.09,48,1.26,2,0,0,1,0
CUST644559,63,Male,East,1,1,20,Month-to-Month,Credit Card,DSL,35.63,711.7,46,13.65,1,1,0,0,0
CUST357150,35,Female,East,0,1,13,One Year,Bank Transfer,DSL,64.25,764.4,42,4.65,1,1,1,0,0
CUST396786,19,Male,North,0,1,63,Month-to-Month,Credit Card,Fiber Optic,67.94,4343.96,47,5.39,1,1,0,1,1
CUST920488,71,Female,South,1,0,3,Month-to-Month,Credit Card,None,47.33,142.25,53,12.54,1,0,1,0,0
CUST797926,52,Male,West,0,0,20,One Year,Credit Card,DSL,57.92,1156.68,48,6.09,1,1,0,1,0
CUST080436,33,Female,East,0,1,6,Two Year,Credit Card,Fiber Optic,53.42,331.55,48,3.05,0,1,0,0,0
CUST797231,58,Male,East,0,1,59,Month-to-Month,Bank Transfer,None,37.27,2190.03,41,2.33,1,1,1,0,1
CUST966397,53,Female,South,0,1,8,Month-to-Month,Mailed Check,None,49.56,363.57,44,15.45,2,1,1,1,0
CUST350976,50,Male,East,0,1,30,Month-to-Month,Credit Card,Fiber Optic,69.77,,43,16.66,1,0,0,0,0
CUST101287,21,Other,East,0,1,5,One Year,Bank Transfer,DSL,40.64,265.9,45,2.61,1,1,1,1,0
CUST142473,50,Male,West,0,1,15,Two Year,Bank Transfer,DSL,48.13,694.09,45,4.61,0,0,0,1,0
CUST597428,31,Female,South,0,0,68,Two Year,Bank Transfer,DSL,22.43,1594.74,45,37.65,3,0,0,1,0
CUST240823,38,Male,East,0,0,5,Month-to-Month,Mailed Check,Fiber Optic,101.01,481.43,36,49.8,3,0,0,0,1
CUST642962,65,Male,South,1,1,32,Two Year,Electronic Check,Fiber Optic,88.15,2829.8,45,10.56,0,1,0,1,0
CUST469189,37,Female,East,0,0,6,Month-to-Month,Bank Transfer,Fiber Optic,95.12,668.77,38,16.97,3,1,0,0,0
CUST770595,73,Male,West,1,1,16,Month-to-Month,Bank Transfer,DSL,74.03,1212.65,45,16.55,1,0,1,0,0
CUST906008,25,Female,South,0,0,23,Two Year,Bank Transfer,DSL,72.36,1682.0,44,6.04,1,0,1,1,0
CUST658206,24,Female,East,0,1,25,Month-to-Month,Mailed Check,None,59.72,1525.7,40,0.6,3,1,1,0,0
CUST186724,20,Female,West,0,1,27,Month-to-Month,Credit Card,None,97.51,2682.62,46,16.2,1,1,0,1,1
CUST134548,34,Male,East,0,1,30,Month-to-Month,Mailed Check,Fiber Optic,65.59,1925.86,54,1.75,2,1,1,0,0
CUST476783,50,Female,South,0,1,9,One Year,Bank Transfer,DSL,20.0,204.92,45,4.12,2,0,1,1,0
CUST143319,65,Male,East,1,0,15,One Year,Electronic Check,None,20.0,312.9,38,4.55,2,0,0,1,0
CUST996489,29,Female,South,0,0,1,Month-to-Month,Bank Transfer,DSL,74.09,0.0,48,5.15,2,0,0,1,0
CUST384524,68,Female,South,1,0,43,Two Year,Credit Card,Fiber Optic,41.01,1775.83,42,7.52,2,0,0,0,0
CUST433512,39,Female,East,0,1,54,Two Year,Electronic Check,DSL,67.43,3591.96,35,8.36,2,1,0,1,0
CUST023729,72,Female,West,1,1,6,Two Year,Electronic Check,Fiber Optic,83.97,509.46,44,7.93,3,0,1,0,0
CUST262967,39,Female,North,0,1,6,Month-to-Month,Mailed Check,Fiber Optic,44.26,314.78,51,2.13,3,1,1,1,1
CUST494981,63,Male,West,1,0,1,Month-to-Month,Mailed Check,None,57.51,10.81,42,12.56,1,1,0,0,0
CUST735141,47,Female,West,0,1,72,Month-to-Month,Credit Card,Fiber Optic,58.42,4200.23,39,18.74,4,1,1,0,0
CUST766000,55,Male,East,0,0,49,One Year,Mailed Check,None,43.33,2102.12,43,7.43,1,0,1,1,0
CUST833756,55,Female,West,0,1,13,Two Year,Credit Card,Fiber Optic,29.27,437.58,38,21.87,0,1,0,0,0
CUST569059,62,Female,West,1,1,19,Two Year,Electronic Check,Fiber Optic,37.69,688.62,39,7.05,1,1,1,0,0
CUST490954,68,Female,North,1,1,10,Month-to-Month,Electronic Check,DSL,27.66,287.45,55,10.08,0,0,0,0,1
CUST059899,71,Male,West,1,1,27,Month-to-Month,Electronic Check,DSL,60.56,1666.61,44,0.87,0,0,1,0,1
CUST759801,25,Female,North,0,1,37,Month-to-Month,Credit Card,Fiber Optic,60.22,2266.08,38,1.91,2,0,0,1,1
CUST432380,44,Male,East,0,1,17,Month-to-Month,Mailed Check,None,51.83,832.64,49,17.5,3,0,1,0,0
CUST463190,44,Male,North,0,0,62,One Year,Mailed Check,DSL,29.5,1816.16,43,3.44,3,0,1,0,0
CUST269889,51,Male,South,0,1,21,Two Year,Mailed Check,DSL,92.63,2025.37,42,1.18,3,0,1,1,0
CUST815011,38,Male,South,0,0,4,One Year,Bank Transfer,DSL,49.43,196.96,51,10.08,1,0,0,1,0
CUST449661,47,Male,North,0,0,29,One Year,Electronic Check,None,120.0,3531.52,42,1.19,3,0,0,0,0
CUST742309,50,Female,South,0,0,18,One Year,Electronic Check,DSL,86.63,1662.23,51,13.83,6,0,0,1,0
CUST030990,45,Male,East,0,1,72,Month-to-Month,Bank Transfer,DSL,20.0,1436.62,33,14.02,0,1,0,0,0
CUST784381,64,Male,South,1,0,14,Two Year,Electronic Check,DSL,95.86,1383.61,47,7.24,1,1,0,1,1
CUST691670,50,Female,North,0,1,15,One Year,Electronic Check,DSL,47.44,759.27,39,13.89,1,0,1,1,0
CUST215085,22,Male,East,0,0,31,Month-to-Month,Bank Transfer,Fiber Optic,41.83,1228.71,54,19.28,2,0,0,0,0
CUST193112,65,Female,South,1,0,22,One Year,Electronic Check,None,58.2,1300.46,34,2.64,0,0,0,1,0
CUST650976,36,Female,East,0,1,14,One Year,Mailed Check,DSL,93.34,1381.99,40,12.58,1,0,0,0,0
CUST350373,21,Female,North,0,0,72,Month-to-Month,Bank Transfer,DSL,78.08,5543.19,45,14.15,0,0,1,0,0
CUST740624,52,Female,South,0,1,10,Month-to-Month,Electronic Check,None,69.56,689.92,32,2.59,1,1,1,1,0
CUST096977,66,Female,East,1,1,9,Month-to-Month,Mailed Check,None,44.45,405.8,47,15.57,0,1,0,1,0
CUST050816,34,Female,East,0,1,59,Month-to-Month,Credit Card,DSL,88.58,5221.13,49,15.26,1,0,0,0,0
CUST413845,61,Male,South,1,1,1,Month-to-Month,Electronic Check,DSL,40.4,30.35,39,2.05,2,1,0,0,1
CUST295758,45,Female,East,0,0,6,One Year,Bank Transfer,None,91.07,490.89,48,4.58,2,0,0,1,0
CUST883092,47,Male,East,0,0,26,Month-to-Month,Mailed Check,Fiber Optic,73.33,1925.81,39,33.99,0,0,1,1,0
CUST981176,46,Female,North,0,0,5,One Year,Credit Card,None,50.11,213.26,56,0.89,2,0,0,0,0
CUST720385,63,Male,North,1,1,72,Two Year,Credit Card,DSL,118.14,8469.91,46,3.12,3,1,1,1,0
CUST864403,70,Female,North,1,0,18,One Year,Electronic Check,Fiber Optic,87.8,1486.07,43,10.38,1,0,0,1,0
CUST280879,23,Male,North,0,0,27,One Year,Credit Card,Fiber Optic,78.97,2060.87,55,41.57,0,1,1,0,0
CUST468122,52,Female,North,0,0,5,Two Year,Bank Transfer,None,67.58,411.82,46,3.57,1,0,0,0,0
CUST493790,58,Male,North,0,1,10,One Year,Credit Card,None,36.41,367.94,54,20.36,0,1,1,0,0
CUST129535,54,Female,South,0,0,28,Month-to-Month,Electronic Check,DSL,65.95,1883.45,45,5.49,0,1,1,0,0
CUST123895,41,Female,North,0,1,23,Month-to-Month,Credit Card,Fiber Optic,105.11,2373.06,50,5.22,3,0,0,0,0
CUST245367,46,Male,East,0,0,46,One Year,Electronic Check,DSL,30.56,1308.6,32,66.43,1,1,1,0,0
CUST211520,66,Female,South,1,0,9,One Year,Credit Card,Fiber Optic,79.18,679.8,38,20.39,1,1,0,1,0
CUST877387,63,Female,East,1,0,31,Two Year,Mailed Check,Fiber Optic,99.86,2999.87,35,3.43,1,1,1,0,0
CUST165561,70,Female,North,1,1,10,One Year,Electronic Check,None,101.11,976.06,44,2.46,2,1,0,1,0
CUST557890,48,Male,North,0,1,26,Two Year,Bank Transfer,DSL,42.5,1162.47,43,1.05,0,0,1,0,0
CUST263377,52,Male,East,0,0,27,Month-to-Month,Bank Transfer,DSL,51.38,1382.25,44,7.91,1,0,1,0,1
CUST607714,50,Male,East,0,0,3,One Year,Credit Card,DSL,67.52,275.02,53,4.89,1,0,1,0,0
CUST836394,69,Male,East,1,1,23,Two Year,Mailed Check,DSL,76.35,1784.47,44,5.75,0,1,0,1,0
CUST075188,38,Female,West,0,0,1,Month-to-Month,Credit Card,DSL,97.04,150.36,36,6.78,1,0,0,0,0
CUST106633,49,Male,West,0,0,20,Month-to-Month,Credit Card,None,59.97,1187.26,47,56.58,2,1,1,1,0
CUST717995,40,Female,West,0,0,35,Month-to-Month,Mailed Check,Fiber Optic,88.64,3032.84,42,0.03,3,0,0,1,0
CUST243427,50,Male,West,0,0,2,Two Year,Electronic Check,Fiber Optic,273.4,496.02,37,6.66,1,1,1,1,0
CUST354610,20,Female,South,0,0,72,Month-to-Month,Bank Transfer,None,58.35,4262.49,44,0.81,2,1,0,0,0
CUST860460,35,Female,North,0,0,18,One Year,Mailed Check,None,88.62,1604.04,53,13.41,2,1,0,1,0
CUST729354,42,Female,East,0,0,72,Month-to-Month,Credit Card,Fiber Optic,85.84,6111.56,54,0.62,0,0,0,1,0
CUST806224,59,Male,North,0,1,3,Month-to-Month,Electronic Check,DSL,41.04,155.6,44,17.47,2,1,1,1,0
CUST149017,48,Male,East,0,0,72,Two Year,Credit Card,DSL,90.66,6449.8,54,24.28,1,1,1,0,0
CUST014460,71,Male,North,1,1,3,Month-to-Month,Electronic Check,Fiber Optic,29.49,111.53,53,42.4,2,0,0,0,0
CUST750712,75,Male,South,1,0,18,Month-to-Month,Bank Transfer,Fiber Optic,94.91,1695.46,61,1.55,1,1,1,1,0
CUST149495,20,Male,West,0,1,72,Month-to-Month,Bank Transfer,Fiber Optic,59.89,4346.66,36,46.3,3,0,0,0,0
CUST934240,57,Male,North,0,0,7,One Year,Electronic Check,Fiber Optic,53.72,362.81,38,6.38,3,1,0,0,0
CUST597826,63,Male,East,1,1,1,Month-to-Month,Bank Transfer,None,57.55,93.81,50,12.01,2,0,0,1,0
CUST800461,41,Female,North,0,0,47,One Year,Credit Card,Fiber Optic,74.48,3423.82,40,0.0,0,0,0,1,0
CUST208233,67,Male,South,1,1,27,Two Year,Electronic Check,None,117.01,3175.96,41,5.55,0,1,1,0,0
